date,dew,temp,press,wnd_dir,wnd_spd,snow,rain,pollution
04-08-2012 08:00,22,28,1007,NW,8.94,0,0,30
04-08-2012 09:00,21,29,1007,NE,3.13,0,0,19
04-08-2012 10:00,22,30,1007,NE,8.05,0,0,16
04-08-2012 11:00,21,31,1007,NE,12.07,0,0,18
04-08-2012 12:00,20,31,1008,NE,15.2,0,0,18
04-08-2012 13:00,22,32,1007,NE,16.99,0,0,17
04-08-2012 14:00,22,32,1007,SE,3.13,0,0,6
04-08-2012 15:00,22,31,1007,SE,6.26,0,0,22
04-08-2012 16:00,23,31,1008,SE,9.39,0,0,15
04-08-2012 17:00,23,31,1008,SE,12.52,0,0,24
04-08-2012 18:00,22,30,1008,SE,16.54,0,0,20
04-08-2012 19:00,22,29,1009,SE,19.67,0,0,24
04-08-2012 20:00,22,28,1009,SE,21.46,0,0,31
04-08-2012 21:00,22,28,1010,SE,24.59,0,0,25
04-08-2012 22:00,23,27,1010,SE,27.72,0,0,44
04-08-2012 23:00,24,26,1011,SE,29.51,0,0,29
05-08-2012 00:00,24,26,1011,cv,0.89,0,0,32
05-08-2012 01:00,24,25,1011,SE,0.89,0,0,43
05-08-2012 02:00,24,24,1011,SE,2.68,0,0,54
05-08-2012 03:00,23,24,1011,cv,0.45,0,0,46
05-08-2012 04:00,23,24,1011,SE,1.79,0,0,47
05-08-2012 05:00,24,24,1011,SE,2.68,0,0,44
05-08-2012 06:00,24,24,1011,SE,3.57,0,0,52
05-08-2012 07:00,24,25,1011,SE,4.46,0,0,53
05-08-2012 08:00,25,26,1011,NE,1.79,0,0,49
05-08-2012 09:00,24,28,1012,NW,1.79,0,0,51
05-08-2012 10:00,23,29,1012,NW,3.58,0,0,56
05-08-2012 11:00,22,31,1012,cv,1.79,0,0,53
05-08-2012 12:00,23,30,1011,NE,1.79,0,0,28
05-08-2012 13:00,23,31,1011,SE,3.13,0,0,22
05-08-2012 14:00,22,32,1010,SE,4.92,0,0,29
05-08-2012 15:00,21,31,1010,SE,8.05,0,0,39
05-08-2012 16:00,22,31,1010,SE,11.18,0,0,29
05-08-2012 17:00,22,31,1010,SE,14.31,0,0,23
05-08-2012 18:00,22,30,1010,SE,17.44,0,0,24
05-08-2012 19:00,22,28,1010,SE,20.57,0,0,53
05-08-2012 20:00,23,27,1010,SE,22.36,0,0,69
05-08-2012 21:00,23,28,1010,SE,25.49,0,0,69
05-08-2012 22:00,23,27,1011,SE,28.62,0,0,84
05-08-2012 23:00,23,27,1011,SE,30.41,0,0,79
06-08-2012 00:00,23,26,1011,SE,31.3,0,0,73
06-08-2012 01:00,24,25,1010,cv,0.89,0,0,67
06-08-2012 02:00,24,26,1010,cv,1.78,0,0,74
06-08-2012 03:00,24,25,1010,cv,2.67,0,0,82
06-08-2012 04:00,24,25,1010,NW,0.89,0,0,83
06-08-2012 05:00,24,24,1010,NW,2.68,0,0,95
06-08-2012 06:00,24,24,1010,cv,0.89,0,0,95
06-08-2012 07:00,25,26,1010,NW,1.79,0,0,82
06-08-2012 08:00,25,28,1010,cv,0.89,0,0,85
06-08-2012 09:00,25,30,1010,NE,1.79,0,0,81
06-08-2012 10:00,25,31,1010,NW,1.79,0,0,78
06-08-2012 11:00,23,32,1010,cv,0.89,0,0,73
06-08-2012 12:00,23,32,1009,SE,1.79,0,0,61
06-08-2012 13:00,24,31,1009,SE,5.81,0,0,63
06-08-2012 14:00,24,31,1008,SE,8.94,0,0,55
06-08-2012 15:00,23,31,1008,SE,12.07,0,0,50
06-08-2012 16:00,23,32,1007,SE,15.2,0,0,46
06-08-2012 17:00,24,31,1007,SE,18.33,0,0,46
06-08-2012 18:00,23,30,1007,SE,21.46,0,0,47
06-08-2012 19:00,23,29,1007,SE,23.25,0,0,44
06-08-2012 20:00,23,28,1007,SE,25.04,0,0,37
06-08-2012 21:00,24,28,1008,SE,26.83,0,0,44
06-08-2012 22:00,24,27,1008,SE,28.62,0,0,38
06-08-2012 23:00,24,27,1008,SE,30.41,0,0,45
07-08-2012 00:00,23,27,1008,SE,32.2,0,0,57
07-08-2012 01:00,24,26,1008,cv,0.89,0,0,52
07-08-2012 02:00,24,25,1008,SE,0.89,0,0,59
07-08-2012 03:00,24,24,1007,SE,1.78,0,0,67
07-08-2012 04:00,24,24,1007,NE,0.89,0,0,67
07-08-2012 05:00,23,24,1007,SE,0.89,0,0,75
07-08-2012 06:00,24,24,1008,cv,0.89,0,0,73
07-08-2012 07:00,25,26,1008,cv,1.78,0,0,79
07-08-2012 08:00,25,28,1008,cv,2.67,0,0,74
07-08-2012 09:00,24,29,1008,cv,4.46,0,0,67
07-08-2012 10:00,25,30,1008,SE,1.79,0,0,56
07-08-2012 11:00,24,31,1007,SE,3.58,0,0,66
07-08-2012 12:00,24,30,1007,SE,6.71,0,0,63
07-08-2012 13:00,24,31,1006,cv,3.13,0,0,67
07-08-2012 14:00,24,31,1006,SE,4.02,0,0,63
07-08-2012 15:00,24,31,1006,SE,8.04,0,0,58
07-08-2012 16:00,25,31,1005,SE,12.06,0,0,57
07-08-2012 17:00,25,31,1005,SE,15.19,0,0,55
07-08-2012 18:00,25,30,1005,SE,19.21,0,0,61
07-08-2012 19:00,25,29,1005,SE,21,0,0,68
07-08-2012 20:00,24,28,1005,SE,22.79,0,0,73
07-08-2012 21:00,24,28,1006,SE,24.58,0,0,85
07-08-2012 22:00,25,28,1006,cv,0.89,0,0,79
07-08-2012 23:00,25,27,1006,SE,1.79,0,0,89
08-08-2012 00:00,25,27,1005,SE,4.92,0,0,89
08-08-2012 01:00,25,27,1005,SE,6.71,0,0,88
08-08-2012 02:00,25,27,1005,SE,8.5,0,0,101
08-08-2012 03:00,25,27,1004,SE,10.29,0,0,106
08-08-2012 04:00,25,27,1004,SE,12.08,0,0,119
08-08-2012 05:00,25,26,1005,SE,13.87,0,0,116
08-08-2012 06:00,25,26,1005,cv,0.89,0,0,127
08-08-2012 07:00,25,26,1005,SE,0.89,0,1,136
08-08-2012 08:00,25,26,1006,cv,0.89,0,2,120
08-08-2012 09:00,26,28,1005,cv,1.78,0,0,109
08-08-2012 10:00,26,28,1006,cv,2.67,0,0,106
08-08-2012 11:00,26,30,1005,cv,3.56,0,0,84
08-08-2012 12:00,26,31,1005,cv,4.45,0,0,75
08-08-2012 13:00,26,31,1005,NE,0.89,0,0,80
08-08-2012 14:00,26,31,1005,NE,2.68,0,0,76
08-08-2012 15:00,27,32,1004,NW,3.13,0,0,79
08-08-2012 16:00,26,31,1004,NE,4.02,0,0,33
08-08-2012 17:00,20,29,1004,NE,4.91,0,0,25
08-08-2012 18:00,22,29,1005,cv,0.89,0,0,25
08-08-2012 19:00,24,28,1005,NE,0.89,0,0,29
08-08-2012 20:00,23,27,1005,NW,1.79,0,0,28
08-08-2012 21:00,23,26,1006,cv,0.45,0,0,35
08-08-2012 22:00,24,26,1006,cv,0.9,0,0,37
08-08-2012 23:00,24,26,1006,NW,1.79,0,0,33
09-08-2012 00:00,24,24,1006,NW,4.92,0,0,31
09-08-2012 01:00,23,24,1006,cv,0.89,0,0,43
09-08-2012 02:00,21,23,1006,NW,1.79,0,0,37
09-08-2012 03:00,21,22,1006,NW,5.81,0,0,21
09-08-2012 04:00,21,22,1006,cv,0.89,0,0,15
09-08-2012 05:00,20,21,1007,cv,1.78,0,0,10
09-08-2012 06:00,21,22,1007,NW,1.79,0,0,21
09-08-2012 07:00,23,25,1008,NW,3.58,0,0,23
09-08-2012 08:00,23,27,1008,cv,0.89,0,0,40
09-08-2012 09:00,24,29,1008,cv,1.78,0,0,46
09-08-2012 10:00,23,29,1008,cv,2.67,0,0,49
09-08-2012 11:00,19,31,1008,cv,4.46,0,0,52
09-08-2012 12:00,19,32,1007,cv,5.35,0,0,46
09-08-2012 13:00,19,32,1007,cv,7.14,0,0,45
09-08-2012 14:00,21,34,1006,cv,8.93,0,0,48
09-08-2012 15:00,22,33,1006,SE,1.79,0,0,52
09-08-2012 16:00,21,32,1005,SE,5.81,0,0,56
09-08-2012 17:00,21,32,1005,SE,9.83,0,0,57
09-08-2012 18:00,20,31,1005,SE,12.96,0,0,39
09-08-2012 19:00,21,29,1006,SE,14.75,0,0,32
09-08-2012 20:00,21,28,1006,SE,16.54,0,0,38
09-08-2012 21:00,22,27,1007,SE,18.33,0,0,38
09-08-2012 22:00,21,27,1007,SE,21.46,0,0,34
09-08-2012 23:00,22,25,1007,cv,0.89,0,0,41
10-08-2012 00:00,23,25,1008,SE,0.89,0,0,37
10-08-2012 01:00,23,24,1007,SE,2.68,0,0,43
10-08-2012 02:00,23,24,1007,SE,4.47,0,0,53
10-08-2012 03:00,23,24,1007,cv,0.89,0,0,57
10-08-2012 04:00,23,23,1007,cv,1.78,0,0,72
10-08-2012 05:00,23,23,1007,NE,1.79,0,0,85
10-08-2012 06:00,23,23,1007,NE,2.68,0,0,89
10-08-2012 07:00,24,24,1008,cv,0.89,0,0,94
10-08-2012 08:00,24,26,1008,cv,1.78,0,0,100
10-08-2012 09:00,24,28,1008,cv,2.67,0,0,116
10-08-2012 10:00,23,29,1007,cv,3.56,0,0,120
10-08-2012 11:00,24,31,1007,SE,1.79,0,0,108
10-08-2012 12:00,21,31,1006,cv,0.89,0,0,89
10-08-2012 13:00,21,32,1006,SE,1.79,0,0,70
10-08-2012 14:00,20,32,1006,SE,4.92,0,0,55
10-08-2012 15:00,20,31,1005,SE,8.05,0,0,55
10-08-2012 16:00,20,31,1005,SE,11.18,0,0,58
10-08-2012 17:00,20,31,1005,SE,12.97,0,0,52
10-08-2012 18:00,20,30,1005,SE,16.1,0,0,60
10-08-2012 19:00,21,29,1005,SE,17.89,0,0,72
10-08-2012 20:00,22,27,1006,SE,19.68,0,0,97
10-08-2012 21:00,19,27,1006,SE,22.81,0,0,97
10-08-2012 22:00,19,26,1006,SE,25.94,0,0,94
10-08-2012 23:00,20,25,1006,SE,27.73,0,0,76
11-08-2012 00:00,22,24,1006,cv,0.89,0,0,85
11-08-2012 01:00,22,24,1006,SE,1.79,0,0,93
11-08-2012 02:00,22,24,1006,SE,3.58,0,0,89
11-08-2012 03:00,22,24,1005,SE,5.37,0,0,105
11-08-2012 04:00,22,23,1006,NE,0.89,0,0,108
11-08-2012 05:00,22,23,1006,SE,1.79,0,0,114
11-08-2012 06:00,22,23,1006,SE,3.58,0,0,116
11-08-2012 07:00,22,24,1006,NE,1.79,0,0,118
11-08-2012 08:00,22,25,1007,SE,1.79,0,0,112
11-08-2012 09:00,22,25,1006,SE,3.58,0,0,124
11-08-2012 10:00,23,27,1006,SE,6.71,0,0,136
11-08-2012 11:00,23,27,1006,cv,0.89,0,0,137
11-08-2012 12:00,20,28,1006,cv,1.78,0,0,138
11-08-2012 13:00,21,28,1005,SE,1.79,0,0,127
11-08-2012 14:00,22,27,1005,cv,0.89,0,1,88
11-08-2012 15:00,21,27,1005,cv,1.78,0,2,79
11-08-2012 16:00,21,27,1006,cv,2.67,0,3,67
11-08-2012 17:00,23,26,1005,cv,3.56,0,4,0
11-08-2012 18:00,20,25,1005,NW,3.13,0,5,0
11-08-2012 19:00,19,23,1006,NW,4.92,0,6,0
11-08-2012 20:00,21,23,1006,NW,8.94,0,7,0
11-08-2012 21:00,19,22,1007,NW,13.86,0,8,0
11-08-2012 22:00,19,22,1006,NW,17.88,0,9,0
11-08-2012 23:00,20,21,1006,NW,23.69,0,10,0
12-08-2012 00:00,20,20,1006,NW,28.61,0,11,0
12-08-2012 01:00,20,20,1006,NW,33.53,0,12,0
12-08-2012 02:00,20,20,1006,NW,36.66,0,13,0
12-08-2012 03:00,20,20,1006,NW,39.79,0,14,0
12-08-2012 04:00,20,20,1005,NW,41.58,0,15,0
12-08-2012 05:00,20,20,1006,NW,43.37,0,0,0
12-08-2012 06:00,20,20,1005,NW,46.5,0,0,0
12-08-2012 07:00,20,21,1005,NW,49.63,0,0,0
12-08-2012 08:00,21,22,1005,NW,52.76,0,0,0
12-08-2012 09:00,22,25,1005,NE,1.79,0,0,0
12-08-2012 10:00,22,27,1005,NW,1.79,0,0,0
12-08-2012 11:00,22,27,1005,SE,3.13,0,0,0
12-08-2012 12:00,22,27,1005,SE,6.26,0,0,0
12-08-2012 13:00,22,29,1004,SE,8.05,0,0,0
12-08-2012 14:00,21,29,1004,SE,11.18,0,0,0
12-08-2012 15:00,21,29,1004,SE,15.2,0,0,0
12-08-2012 16:00,22,28,1004,SE,18.33,0,0,0
12-08-2012 17:00,21,28,1004,SE,22.35,0,0,0
12-08-2012 18:00,21,27,1005,SE,25.48,0,0,0
12-08-2012 19:00,21,26,1005,SE,28.61,0,0,0
12-08-2012 20:00,21,25,1006,SE,32.63,0,0,0
12-08-2012 21:00,21,25,1007,SE,37.55,0,0,0
12-08-2012 22:00,20,24,1008,SE,42.47,0,0,0
12-08-2012 23:00,21,22,1009,cv,0.89,0,2,0
13-08-2012 00:00,21,22,1009,cv,1.78,0,3,0
13-08-2012 01:00,21,22,1009,SE,3.13,0,4,0
13-08-2012 02:00,21,22,1009,NW,1.79,0,0,0
13-08-2012 03:00,21,22,1009,NW,3.58,0,0,0
13-08-2012 04:00,21,21,1009,NW,6.71,0,0,0
13-08-2012 05:00,21,21,1009,NW,9.84,0,0,0
13-08-2012 06:00,20,21,1010,NW,12.97,0,0,0
13-08-2012 07:00,21,22,1010,NW,16.1,0,0,0
13-08-2012 08:00,19,24,1010,NW,21.02,0,0,0
13-08-2012 09:00,20,26,1010,NW,25.04,0,0,0
13-08-2012 10:00,20,28,1010,NW,29.06,0,0,0
13-08-2012 11:00,16,28,1010,NE,3.13,0,0,13
13-08-2012 12:00,13,29,1010,NE,6.26,0,0,13
13-08-2012 13:00,12,29,1009,NE,8.05,0,0,13
13-08-2012 14:00,12,29,1008,SE,1.79,0,0,14
13-08-2012 15:00,14,29,1008,SE,3.58,0,0,14
13-08-2012 16:00,14,29,1008,SE,6.71,0,0,15
13-08-2012 17:00,14,28,1008,SE,8.5,0,0,21
13-08-2012 18:00,16,27,1008,SE,12.52,0,0,26
13-08-2012 19:00,16,26,1008,SE,15.65,0,0,32
13-08-2012 20:00,18,22,1009,cv,0.89,0,0,33
13-08-2012 21:00,18,21,1009,SE,1.79,0,0,38
13-08-2012 22:00,19,22,1009,SE,3.58,0,0,46
13-08-2012 23:00,19,20,1009,SE,4.47,0,0,47
14-08-2012 00:00,19,21,1008,SE,6.26,0,0,0
14-08-2012 01:00,19,20,1008,SE,7.15,0,0,50
14-08-2012 02:00,19,20,1008,NE,1.79,0,0,67
14-08-2012 03:00,19,20,1008,NE,2.68,0,0,71
14-08-2012 04:00,18,19,1008,NE,3.57,0,0,72
14-08-2012 05:00,18,19,1007,cv,0.89,0,0,68
14-08-2012 06:00,18,19,1008,cv,1.78,0,0,66
14-08-2012 07:00,19,20,1007,cv,2.67,0,0,71
14-08-2012 08:00,19,21,1008,NE,1.79,0,0,73
14-08-2012 09:00,20,22,1007,SE,1.79,0,0,84
14-08-2012 10:00,20,24,1007,SE,3.58,0,0,104
14-08-2012 11:00,18,26,1007,SE,6.71,0,0,76
14-08-2012 12:00,16,25,1007,SE,10.73,0,0,47
14-08-2012 13:00,13,24,1006,SE,14.75,0,1,42
14-08-2012 14:00,13,24,1006,SE,19.67,0,0,27
14-08-2012 15:00,14,24,1006,SE,26.82,0,0,37
14-08-2012 16:00,14,23,1006,SE,31.74,0,0,42
14-08-2012 17:00,15,23,1005,SE,36.66,0,0,52
14-08-2012 18:00,15,22,1006,SE,40.68,0,0,50
14-08-2012 19:00,14,21,1006,SE,44.7,0,0,27
14-08-2012 20:00,15,21,1006,SE,47.83,0,0,31
14-08-2012 21:00,15,20,1006,SE,49.62,0,0,33
14-08-2012 22:00,16,20,1006,SE,51.41,0,0,42
14-08-2012 23:00,17,20,1006,SE,53.2,0,0,40
15-08-2012 00:00,16,19,1006,SE,54.99,0,0,48
15-08-2012 01:00,16,18,1006,cv,0.89,0,0,57
15-08-2012 02:00,17,18,1005,cv,1.78,0,0,59
15-08-2012 03:00,17,17,1005,SE,0.89,0,0,68
15-08-2012 04:00,17,17,1005,cv,0.89,0,0,69
15-08-2012 05:00,17,17,1005,NE,0.89,0,0,67
15-08-2012 06:00,17,17,1006,cv,0.45,0,0,73
15-08-2012 07:00,19,19,1006,NW,0.89,0,0,71
15-08-2012 08:00,18,22,1006,NW,4.02,0,0,70
15-08-2012 09:00,19,24,1007,NW,5.81,0,0,72
15-08-2012 10:00,19,25,1007,NE,1.79,0,0,63
15-08-2012 11:00,19,27,1007,NE,3.58,0,0,59
15-08-2012 12:00,19,29,1007,NW,3.13,0,0,45
15-08-2012 13:00,19,30,1006,NE,3.13,0,0,26
15-08-2012 14:00,18,30,1006,NE,4.92,0,0,14
15-08-2012 15:00,19,32,1006,NW,1.79,0,0,16
15-08-2012 16:00,18,31,1006,cv,0.89,0,0,25
15-08-2012 17:00,17,32,1007,cv,1.78,0,0,20
15-08-2012 18:00,19,28,1007,SE,1.79,0,0,23
15-08-2012 19:00,18,28,1007,SE,5.81,0,0,31
15-08-2012 20:00,18,27,1008,SE,9.83,0,0,45
15-08-2012 21:00,18,25,1009,SE,11.62,0,0,80
15-08-2012 22:00,18,26,1009,SE,15.64,0,0,67
15-08-2012 23:00,19,23,1010,SE,16.53,0,0,89
16-08-2012 00:00,20,22,1010,SE,18.32,0,0,91
16-08-2012 01:00,20,21,1010,cv,0.89,0,0,90
16-08-2012 02:00,20,22,1010,SE,1.79,0,0,96
16-08-2012 03:00,20,21,1010,cv,0.89,0,0,88
16-08-2012 04:00,20,21,1010,SE,1.79,0,0,86
16-08-2012 05:00,19,20,1011,NE,0.89,0,0,65
16-08-2012 06:00,20,20,1012,NE,1.78,0,0,83
16-08-2012 07:00,20,22,1012,cv,0.89,0,0,97
16-08-2012 08:00,21,24,1012,cv,1.78,0,0,108
16-08-2012 09:00,22,26,1012,NE,1.79,0,0,96
16-08-2012 10:00,22,28,1012,cv,0.89,0,0,102
16-08-2012 11:00,22,29,1012,cv,1.78,0,0,78
16-08-2012 12:00,22,29,1011,cv,3.57,0,0,60
16-08-2012 13:00,19,31,1010,SE,4.02,0,0,52
16-08-2012 14:00,17,30,1010,SE,8.04,0,0,53
16-08-2012 15:00,17,31,1009,SE,12.06,0,0,0
16-08-2012 16:00,19,30,1009,SE,16.98,0,0,0
16-08-2012 17:00,18,29,1009,SE,21.9,0,0,41
16-08-2012 18:00,19,29,1009,SE,25.92,0,0,64
16-08-2012 19:00,19,27,1009,SE,29.94,0,0,67
16-08-2012 20:00,19,26,1009,SE,33.07,0,0,64
16-08-2012 21:00,19,26,1010,SE,34.86,0,0,53
16-08-2012 22:00,19,25,1010,SE,37.99,0,0,73
16-08-2012 23:00,19,25,1010,SE,42.91,0,0,77
17-08-2012 00:00,18,24,1010,SE,46.04,0,0,70
17-08-2012 01:00,18,24,1009,SE,49.17,0,0,67
17-08-2012 02:00,19,23,1009,SE,50.96,0,0,64
17-08-2012 03:00,20,22,1009,SE,54.09,0,0,77
17-08-2012 04:00,20,22,1009,SE,58.11,0,0,78
17-08-2012 05:00,20,22,1009,SE,59.9,0,0,96
17-08-2012 06:00,20,22,1009,SE,61.69,0,0,112
17-08-2012 07:00,21,23,1009,cv,0.89,0,0,119
17-08-2012 08:00,21,23,1009,SE,1.79,0,0,123
17-08-2012 09:00,22,24,1009,SE,3.58,0,0,129
17-08-2012 10:00,22,25,1009,SE,5.37,0,0,143
17-08-2012 11:00,23,27,1008,SE,8.5,0,0,146
17-08-2012 12:00,23,27,1008,SE,10.29,0,0,146
17-08-2012 13:00,23,27,1008,SE,12.08,0,0,139
17-08-2012 14:00,23,29,1007,SE,15.21,0,0,118
17-08-2012 15:00,22,29,1006,SE,20.13,0,0,0
17-08-2012 16:00,22,28,1006,SE,24.15,0,0,130
17-08-2012 17:00,21,28,1006,SE,29.07,0,0,144
17-08-2012 18:00,22,27,1006,SE,33.09,0,0,147
17-08-2012 19:00,22,26,1006,SE,37.11,0,0,161
17-08-2012 20:00,22,26,1006,SE,41.13,0,0,148
17-08-2012 21:00,22,26,1007,SE,45.15,0,0,145
17-08-2012 22:00,22,26,1007,SE,48.28,0,0,166
17-08-2012 23:00,22,25,1007,SE,51.41,0,0,185
18-08-2012 00:00,22,25,1007,SE,55.43,0,1,206
18-08-2012 01:00,23,24,1006,SE,58.56,0,2,192
18-08-2012 02:00,23,24,1007,SE,62.58,0,3,202
18-08-2012 03:00,23,24,1007,SE,64.37,0,4,198
18-08-2012 04:00,23,23,1006,SE,66.16,0,0,186
18-08-2012 05:00,22,23,1007,SE,67.95,0,0,153
18-08-2012 06:00,22,23,1007,SE,69.74,0,0,140
18-08-2012 07:00,22,23,1007,SE,71.53,0,0,153
18-08-2012 08:00,22,24,1007,SE,73.32,0,0,182
18-08-2012 09:00,23,25,1007,SE,75.11,0,0,182
18-08-2012 10:00,23,26,1007,cv,0.89,0,0,190
18-08-2012 11:00,23,26,1007,cv,1.78,0,0,0
18-08-2012 12:00,23,27,1006,SE,1.79,0,0,0
18-08-2012 13:00,23,27,1006,SE,3.58,0,0,0
18-08-2012 14:00,23,27,1006,SE,5.37,0,0,0
18-08-2012 15:00,23,26,1006,SE,7.16,0,1,0
18-08-2012 16:00,24,26,1006,cv,0.89,0,2,0
18-08-2012 17:00,24,25,1006,NE,1.79,0,3,0
18-08-2012 18:00,22,24,1005,SE,1.79,0,0,0
18-08-2012 19:00,23,23,1005,cv,0.89,0,0,0
18-08-2012 20:00,22,23,1006,cv,1.78,0,0,0
18-08-2012 21:00,22,23,1007,SE,0.89,0,0,0
18-08-2012 22:00,23,23,1007,SE,1.78,0,0,0
18-08-2012 23:00,22,22,1007,cv,0.89,0,0,0
19-08-2012 00:00,22,22,1007,NW,3.13,0,0,0
19-08-2012 01:00,21,21,1006,NW,4.92,0,0,0
19-08-2012 02:00,21,22,1007,NE,1.79,0,0,0
19-08-2012 03:00,21,21,1007,cv,0.89,0,0,0
19-08-2012 04:00,20,20,1007,SE,0.89,0,0,0
19-08-2012 05:00,18,18,1007,cv,0.89,0,0,0
19-08-2012 06:00,19,19,1008,NW,0.89,0,0,0
19-08-2012 07:00,21,21,1008,NW,2.68,0,0,0
19-08-2012 08:00,22,22,1008,cv,0.89,0,0,0
19-08-2012 09:00,19,27,1008,NE,3.13,0,0,0
19-08-2012 10:00,16,28,1008,NE,7.15,0,0,0
19-08-2012 11:00,17,29,1008,NE,8.94,0,0,0
19-08-2012 12:00,16,30,1007,SE,1.79,0,0,0
19-08-2012 13:00,15,31,1006,SE,4.92,0,0,0
19-08-2012 14:00,15,31,1006,cv,1.79,0,0,0
19-08-2012 15:00,17,31,1005,SE,1.79,0,0,0
19-08-2012 16:00,20,30,1005,SE,5.81,0,0,0
19-08-2012 17:00,19,30,1005,SE,9.83,0,0,0
19-08-2012 18:00,20,29,1004,SE,12.96,0,0,0
19-08-2012 19:00,19,28,1004,SE,16.09,0,0,0
19-08-2012 20:00,20,25,1005,SE,17.88,0,0,0
19-08-2012 21:00,22,24,1005,SE,19.67,0,0,0
19-08-2012 22:00,22,23,1006,SE,20.56,0,0,0
19-08-2012 23:00,22,24,1006,SE,22.35,0,0,0
20-08-2012 00:00,23,24,1006,SE,24.14,0,0,0
20-08-2012 01:00,23,24,1005,SE,25.93,0,0,0
20-08-2012 02:00,23,24,1005,SE,29.06,0,0,0
20-08-2012 03:00,23,23,1005,SE,30.85,0,0,0
20-08-2012 04:00,22,23,1005,SE,32.64,0,0,0
20-08-2012 05:00,22,23,1005,NE,0.89,0,0,0
20-08-2012 06:00,22,23,1005,SE,1.79,0,0,0
20-08-2012 07:00,23,23,1005,SE,3.58,0,0,0
20-08-2012 08:00,23,24,1006,SE,5.37,0,0,0
20-08-2012 09:00,23,24,1006,NE,3.13,0,0,0
20-08-2012 10:00,24,27,1006,SE,1.79,0,0,0
20-08-2012 11:00,23,28,1006,cv,0.89,0,0,0
20-08-2012 12:00,24,29,1005,NE,1.79,0,0,0
20-08-2012 13:00,24,30,1005,cv,0.89,0,0,0
20-08-2012 14:00,23,30,1004,NE,1.79,0,0,0
20-08-2012 15:00,23,31,1004,cv,0.89,0,0,0
20-08-2012 16:00,23,29,1004,cv,1.78,0,0,0
20-08-2012 17:00,20,24,1005,NE,1.79,0,1,0
20-08-2012 18:00,21,23,1006,cv,0.89,0,0,0
20-08-2012 19:00,20,24,1006,NE,3.13,0,0,0
20-08-2012 20:00,18,24,1008,NE,6.26,0,0,0
20-08-2012 21:00,15,25,1008,NE,11.18,0,0,0
20-08-2012 22:00,17,23,1009,NW,3.13,0,0,0
20-08-2012 23:00,16,23,1009,NW,6.26,0,0,0
21-08-2012 00:00,14,23,1010,NW,11.18,0,0,0
21-08-2012 01:00,11,23,1010,NW,14.31,0,0,0
21-08-2012 02:00,11,22,1011,NW,17.44,0,0,0
21-08-2012 03:00,11,21,1012,NW,20.57,0,0,0
21-08-2012 04:00,12,20,1012,NW,22.36,0,0,0
21-08-2012 05:00,11,18,1012,NW,25.49,0,0,0
21-08-2012 06:00,10,19,1013,NW,28.62,0,0,0
21-08-2012 07:00,13,22,1014,NW,30.41,0,0,0
21-08-2012 08:00,13,24,1014,NW,33.54,0,0,0
21-08-2012 09:00,12,25,1015,NW,37.56,0,0,0
21-08-2012 10:00,12,26,1015,NE,3.13,0,0,0
21-08-2012 11:00,10,27,1015,NE,6.26,0,0,0
21-08-2012 12:00,9,27,1014,NE,10.28,0,0,0
21-08-2012 13:00,7,27,1014,cv,3.13,0,0,3
21-08-2012 14:00,10,29,1013,cv,4.92,0,0,5
21-08-2012 15:00,8,29,1013,cv,8.05,0,0,8
21-08-2012 16:00,9,28,1013,cv,9.84,0,0,8
21-08-2012 17:00,7,28,1012,SE,3.13,0,0,12
21-08-2012 18:00,10,26,1012,SE,8.05,0,0,5
21-08-2012 19:00,11,24,1013,SE,11.18,0,0,20
21-08-2012 20:00,13,21,1013,SE,12.97,0,0,23
21-08-2012 21:00,15,20,1014,SE,14.76,0,0,28
21-08-2012 22:00,15,19,1014,cv,0.89,0,0,25
21-08-2012 23:00,15,19,1014,cv,1.78,0,0,29
22-08-2012 00:00,15,17,1015,NE,1.79,0,0,36
22-08-2012 01:00,15,16,1015,NW,3.13,0,0,42
22-08-2012 02:00,14,16,1015,cv,0.89,0,0,24
22-08-2012 03:00,13,15,1016,NW,1.79,0,0,10
22-08-2012 04:00,12,15,1016,NW,3.58,0,0,9
22-08-2012 05:00,12,15,1017,NE,1.79,0,0,13
22-08-2012 06:00,12,14,1018,NW,3.13,0,0,15
22-08-2012 07:00,11,19,1018,NW,7.15,0,0,21
22-08-2012 08:00,8,23,1018,NW,10.28,0,0,21
22-08-2012 09:00,7,24,1018,cv,0.89,0,0,13
22-08-2012 10:00,5,25,1018,cv,1.78,0,0,13
22-08-2012 11:00,5,26,1018,cv,2.67,0,0,9
22-08-2012 12:00,3,27,1017,cv,3.56,0,0,6
22-08-2012 13:00,1,27,1016,NE,1.79,0,0,8
22-08-2012 14:00,4,28,1015,SE,3.13,0,0,11
22-08-2012 15:00,3,28,1015,SE,6.26,0,0,17
22-08-2012 16:00,2,28,1014,SE,11.18,0,0,22
22-08-2012 17:00,5,27,1014,SE,15.2,0,0,24
22-08-2012 18:00,6,26,1013,SE,19.22,0,0,22
22-08-2012 19:00,7,24,1014,SE,23.24,0,0,23
22-08-2012 20:00,10,22,1015,SE,26.37,0,0,17
22-08-2012 21:00,13,20,1015,SE,28.16,0,0,29
22-08-2012 22:00,15,19,1016,cv,0.89,0,0,35
22-08-2012 23:00,13,18,1016,SE,1.79,0,0,36
23-08-2012 00:00,13,17,1016,SE,3.58,0,0,40
23-08-2012 01:00,13,17,1016,SE,5.37,0,0,47
